id,key,type,value
112025097,denomination,regular,anglican
112025097,name,regular,Saint Paul's Anglican Cathedral
112025097,religion,regular,christian
112025097,wheelchair,regular,limited
112025098,highway,regular,secondary
112025098,oneway,regular,alternating
112025099,highway,regular,footway
112025100,amenity,regular,planetarium
112025100,building,regular,yes
112025100,name,regular,Birla Planetarium
112025100,wheelchair,regular,yes
112025101,leisure,regular,park
112025103,leisure,regular,park
112025104,highway,regular,secondary
112025104,lanes,regular,2
112025104,maxspeed,regular,40
112025104,name,regular,Acharya Jagadish Chandra Bose Road
112025104,oneway,regular,yes
112025104,sidewalk,regular,left
112025105,natural,regular,water
112025106,highway,regular,unclassified
112044472,leisure,regular,stadium
112044472,name,regular,Kolkata Race Course
112044472,sport,regular,horse_racing
112044472,wikidata,regular,Q5455830
112044474,highway,regular,service
112044474,name,regular,Hospital Lane
112044476,highway,regular,service
112044477,bridge,regular,yes
112044477,highway,regular,trunk_link
112044477,layer,regular,1
112044477,maxspeed,regular,40
112044477,oneway,regular,yes
112044478,highway,regular,service
112044478,name,regular,Shew Prasad Road
112044479,highway,regular,residential
112044479,name,regular,Janki Shah Road
112044479,oneway,regular,no
112044483,highway,regular,secondary
112044483,name,regular,Lovers Lane
112044483,oneway,regular,yes
112044484,highway,regular,residential
112044486,highway,regular,secondary
112044486,maxspeed,regular,40
112044486,name,regular,Strand Road
112044486,oneway,regular,yes
112044487,highway,regular,service
112044488,highway,regular,service
112044489,highway,regular,service
112044490,bicycle,regular,yes
112044490,bridge,regular,yes
112044490,highway,regular,trunk_link
112044490,layer,regular,1
112044490,maxspeed,regular,40
112044490,name,regular,Khidderpur Road
112044490,oneway,regular,yes
112044491,highway,regular,service
112044493,highway,regular,residential
112044495,bridge,regular,yes
112044495,highway,regular,secondary
112044495,layer,regular,1
112044495,maxspeed,regular,40
112044495,oneway,regular,yes
112044496,highway,regular,residential
112044496,name,regular,Commissariat Road
112044497,highway,regular,service
112044498,highway,regular,residential
112044498,name,regular,Leonard Road
112044499,highway,regular,secondary
112044499,oneway,regular,alternating
112044500,highway,regular,trunk_link
112044500,maxspeed,regular,40
112044500,name,regular,Strand Road
112044500,oneway,regular,yes
112044501,highway,regular,secondary_link
112044501,maxspeed,regular,40
112044501,oneway,regular,yes
112044503,highway,regular,unclassified
112044504,highway,regular,tertiary
112044504,name,regular,Clyde Row
112044505,highway,regular,service
112044506,highway,regular,residential
112044506,name,regular,Khalasitola Rd
112044507,bridge,regular,yes
112044507,highway,regular,tertiary
112044507,layer,regular,1
112044508,highway,regular,residential
112044508,name,regular,Personage Rd
112044509,landuse,regular,residential
112044510,highway,regular,residential
112044510,name,regular,Commissariat Basti Lane
112044511,highway,regular,service
112044513,highway,regular,service
112044514,highway,regular,secondary_link
112044514,maxspeed,regular,40
112044516,highway,regular,service
112044516,name,regular,St. George's Terace
112044520,highway,regular,tertiary
112044520,name,regular,Shashtitala Road / Bisu Babu Lane
112044521,highway,regular,service
112044521,name,regular,Hospital Lane
112044522,bicycle,regular,yes
112044522,bridge,regular,yes
112044522,highway,regular,trunk_link
112044522,layer,regular,1
112044522,maxspeed,regular,40
112044522,oneway,regular,yes
112044523,highway,regular,service
112044525,highway,regular,service
112044526,landuse,regular,residential
112044528,highway,regular,residential
112044528,name,regular,Canal Road
112044529,highway,regular,residential
112044529,name,regular,Commissariat
112044531,highway,regular,service
112044532,highway,regular,secondary
112044532,name,regular,Casurina Avenue
112044532,oneway,regular,yes
112044533,highway,regular,residential
112044533,name,regular,Middle Road
112044534,natural,regular,water
112044534,water,regular,pond
112044536,highway,regular,tertiary
112044536,name,regular,Napier Road
112044537,highway,regular,service
112044539,highway,regular,service
112075899,highway,regular,service
112075905,highway,regular,service
112389440,name,regular,Musical Fountain
112389440,natural,regular,water
112389441,bridge,regular,yes
112389441,highway,regular,trunk_link
112389441,layer,regular,1
112389441,maxspeed,regular,40
112389441,oneway,regular,yes
112389442,natural,regular,water
112389444,highway,regular,footway
112389445,highway,regular,residential
112389445,oneway,regular,yes
112389446,highway,regular,footway
112389448,bicycle,regular,yes
112389448,bridge,regular,yes
112389448,highway,regular,trunk_link
112389448,layer,regular,1
112389448,maxspeed,regular,40
112389448,oneway,regular,yes
112389449,highway,regular,footway
112389450,area,regular,no
112389450,leisure,regular,track
112389451,highway,regular,footway
112390539,landuse,regular,cemetery
112390539,name,regular,Lower Circular Road Cemetery
112390543,highway,regular,tertiary
112390547,highway,regular,service
112390552,highway,regular,residential
112390552,name,regular,Meher Ali Rd
112390554,highway,regular,tertiary
112390554,name,regular,Beniapukur Lane
112390555,landuse,regular,residential
112390559,highway,regular,residential
112390559,name,regular,Monaranjan Roychoudhury Rd
112390560,landuse,regular,industrial
112390564,highway,regular,service
112390566,highway,regular,service
112390567,landuse,regular,residential
112391882,highway,regular,residential
112391890,highway,regular,residential
112391892,highway,regular,residential
112391894,highway,regular,tertiary
112391894,name,regular,Gora Chand Rd
112391898,highway,regular,residential
112391898,name,regular,Linton Street
112478241,highway,regular,service
112478243,highway,regular,service
112478244,highway,regular,service
112478245,highway,regular,service
112478246,highway,regular,service
112478247,highway,regular,service
112478248,highway,regular,service
112478249,highway,regular,service
112478250,highway,regular,service
112478251,highway,regular,service
112482154,highway,regular,service
112482156,highway,regular,service
112482157,highway,regular,service
112482158,highway,regular,service
112482162,highway,regular,service
112482164,amenity,regular,college
112482164,name,regular,Calcutta National Medical College
112482167,highway,regular,service
112482168,designation,regular,Ladies Park
112482168,leisure,regular,park
112482168,name,regular,Ladies Park
112482171,highway,regular,service
112482172,highway,regular,service
112482174,highway,regular,service
112482181,highway,regular,service
112482657,highway,regular,service
112482658,highway,regular,service
112482659,highway,regular,residential
112482660,highway,regular,service
112482662,highway,regular,service
112482663,highway,regular,service
112482664,highway,regular,residential
112482665,highway,regular,residential
112482666,highway,regular,service
112482667,highway,regular,service
112482668,highway,regular,service
112482669,highway,regular,residential
112482670,highway,regular,service
112482951,highway,regular,residential
112595079,highway,regular,residential
112595082,highway,regular,residential
112595082,name,regular,Circus Row
112595083,highway,regular,residential
112595085,highway,regular,residential
112595087,landuse,regular,residential
112595089,leisure,regular,park
112595089,name,regular,Rawdon Square
112595090,highway,regular,service
112595092,landuse,regular,cemetery
112595092,name,regular,Scottish Cemetery
112595093,highway,regular,residential
112595093,name,regular,Acre Rd
112595095,highway,regular,service
112696528,highway,regular,residential
112696528,motor_vehicle,regular,private
112696528,name,regular,Talbaga Lane
112696529,highway,regular,service
112696530,leisure,regular,park
112696530,name,regular,Congress Park
112696531,highway,regular,residential
112696532,landuse,regular,residential
112696533,highway,regular,service
112696534,leisure,regular,park
112696534,name,regular,Park Circus Maidan
113119607,natural,regular,water
113119634,highway,regular,tertiary
113119634,name,regular,Gobra Road
113119640,highway,regular,tertiary
113119640,name,regular,Rameswar Shaw Rd
113119644,passenger_lines,regular,2
113119644,railway,regular,rail
113119644,source,regular,Yahoo hires
113198877,highway,regular,residential
113198877,name,regular,Haribagan North Rd
113198878,highway,regular,service
113198880,landuse,regular,residential
113198882,highway,regular,tertiary
113198882,name,regular,Gobra Road
113198884,highway,regular,service
113198885,highway,regular,service
113198888,highway,regular,service
113198889,highway,regular,residential
113198892,bridge,regular,yes
113198892,layer,regular,1
113198892,passenger_lines,regular,2
113198892,railway,regular,rail
113198892,source,regular,Yahoo hires
113198893,highway,regular,service
113198898,highway,regular,service
113198900,highway,regular,tertiary
113198900,layer,regular,-1
113198900,name,regular,Gobra Road
113198905,landuse,regular,residential
113198906,highway,regular,service
113198908,highway,regular,service
113198909,highway,regular,service
113198911,highway,regular,service
113198914,passenger_lines,regular,2
113198914,railway,regular,rail
113198914,source,regular,Yahoo hires
113279062,highway,regular,service
113279065,highway,regular,service
113279066,highway,regular,service
113279067,highway,regular,service
113279068,highway,regular,tertiary
113279068,name,regular,Dr Suresh Sarkar Rd
113279073,highway,regular,service
113279075,landuse,regular,residential
113279078,highway,regular,tertiary
113279078,layer,regular,-1
113279079,highway,regular,service
113279080,natural,regular,water
113279085,passenger_lines,regular,2
113279085,railway,regular,rail
113279085,source,regular,Yahoo hires
113279087,highway,regular,service
113279088,amenity,regular,hospital
113279088,healthcare,regular,hospital
113279088,name,regular,Calcutta National Medical College
113279090,highway,regular,service
113279091,highway,regular,service
113279093,highway,regular,service
113279094,highway,regular,residential
113279095,highway,regular,tertiary
113279096,highway,regular,service
113279097,alt_name,regular,Mother Teresa Sarani
113279097,highway,regular,primary
113279097,maxspeed,regular,40
113279097,name,regular,Park Street
113279097,old_name,regular,Park Street
113279097,oneway,regular,alternating
113279098,highway,regular,service
113279099,highway,regular,service
113279100,highway,regular,service
113279103,highway,regular,service
113279104,highway,regular,service
113279106,highway,regular,service
113279107,highway,regular,tertiary
113279107,name,regular,Tiljala Road
113279108,natural,regular,water
113279109,highway,regular,service
113279110,highway,regular,service
113279111,landuse,regular,industrial
113279112,landuse,regular,residential
113279113,highway,regular,service
113279114,highway,regular,service
113279115,highway,regular,service
113279116,highway,regular,service
113279118,highway,regular,service
113279120,landuse,regular,industrial
113279121,highway,regular,service
113279122,amenity,regular,school
113279122,name,regular,Don Bosco
113279123,highway,regular,residential
113279124,highway,regular,service
113279125,highway,regular,service
113279126,highway,regular,service
113279127,highway,regular,service
113279128,bridge,regular,yes
113279128,layer,regular,1
113279128,passenger_lines,regular,2
113279128,railway,regular,rail
113279128,source,regular,Yahoo hires
113279131,highway,regular,residential
113279132,highway,regular,service
113279134,landuse,regular,residential
